website_type,tracking_type,tracking_number,Y,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19
MAERSK,BILL_OF_LOADING_NUMBER,226738793,24,50,50,54,55,51,56,55,57,51,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,231092962,24,50,51,49,48,57,50,57,54,50,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,231797013,24,50,51,49,55,57,55,48,49,51,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,230881535,24,50,51,48,56,56,49,53,51,53,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,231060382,24,50,51,49,48,54,48,51,56,50,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,231177947,24,50,51,49,49,55,55,57,52,55,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,231897447,24,50,51,49,56,57,55,52,52,55,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,MRKU8205274,24,77,82,75,85,56,50,48,53,50,55,52,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,225557384,24,50,50,53,53,53,55,51,56,52,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,225557277,24,50,50,53,53,53,55,50,55,55,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,225817422,24,50,50,53,56,49,55,52,50,50,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,225817422,24,50,50,53,56,49,55,52,50,50,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,MRKU8205274,24,77,82,75,85,56,50,48,53,50,55,52,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,MRKU8205274,24,77,82,75,85,56,50,48,53,50,55,52,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,230686006,24,50,51,48,54,56,54,48,48,54,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,MRKU8205274,24,77,82,75,85,56,50,48,53,50,55,52,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,MRKU8205274,24,77,82,75,85,56,50,48,53,50,55,52,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,231492585,24,50,51,49,52,57,50,53,56,53,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,231491636,24,50,51,49,52,57,49,54,51,54,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,MAEU230908737,24,77,65,69,85,50,51,48,57,48,56,55,51,55,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,230538367,24,50,51,48,53,51,56,51,54,55,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BILL_OF_LOADING_NUMBER,MAEU230375204,24,77,65,69,85,50,51,48,51,55,53,50,48,52,0,0,0,0,0,0,0
MAERSK,BOOKING_NUMBER,273577887,25,50,55,51,53,55,55,56,56,55,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BOOKING_NUMBER,MAEU231820797,25,77,65,69,85,50,51,49,56,50,48,55,57,55,0,0,0,0,0,0,0
MAERSK,BOOKING_NUMBER,227719405,25,50,50,55,55,49,57,52,48,53,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BOOKING_NUMBER,227495157,25,50,50,55,52,57,53,49,53,55,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BOOKING_NUMBER,230684492,25,50,51,48,54,56,52,52,57,50,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BOOKING_NUMBER,228998708,25,50,50,56,57,57,56,55,48,56,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BOOKING_NUMBER,231820797,25,50,51,49,56,50,48,55,57,55,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BOOKING_NUMBER,228594636,25,50,50,56,53,57,52,54,51,54,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BOOKING_NUMBER,230781942,25,50,51,48,55,56,49,57,52,50,0,0,0,0,0,0,0,0,0,0,0
MAERSK,BOOKING_NUMBER,232163906,25,50,51,50,49,54,51,57,48,54,0,0,0,0,0,0,0,0,0,0,0
MAERSK,CONTAINER_NUMBER,SUDU6883302,26,83,85,68,85,54,56,56,51,51,48,50,0,0,0,0,0,0,0,0,0
MAERSK,CONTAINER_NUMBER,MRKU8205274,26,77,82,75,85,56,50,48,53,50,55,52,0,0,0,0,0,0,0,0,0
MAERSK,CONTAINER_NUMBER,MRKU8205274,26,77,82,75,85,56,50,48,53,50,55,52,0,0,0,0,0,0,0,0,0
MAERSK,CONTAINER_NUMBER,MRKU8205274,26,77,82,75,85,56,50,48,53,50,55,52,0,0,0,0,0,0,0,0,0
MAERSK,CONTAINER_NUMBER,MRKU8205274,26,77,82,75,85,56,50,48,53,50,55,52,0,0,0,0,0,0,0,0,0
MAERSK,CONTAINER_NUMBER,TCLU5714082,26,84,67,76,85,53,55,49,52,48,56,50,0,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDULZ816710,27,77,69,68,85,76,90,56,49,54,55,49,48,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDULZ799437,27,77,69,68,85,76,90,55,57,57,52,51,55,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDULZ831123,27,77,69,68,85,76,90,56,51,49,49,50,51,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUTX262024,27,77,69,68,85,84,88,50,54,50,48,50,52,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDULZ831370,27,77,69,68,85,76,90,56,51,49,51,55,48,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDULZ808519,27,77,69,68,85,76,90,56,48,56,53,49,57,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUUH834647,27,77,69,68,85,85,72,56,51,52,54,52,55,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUG7651649,27,77,69,68,85,71,55,54,53,49,54,52,57,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUGN818133,27,77,69,68,85,71,78,56,49,56,49,51,51,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUUG381103,27,77,69,68,85,85,71,51,56,49,49,48,51,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUAH468160,27,77,69,68,85,65,72,52,54,56,49,54,48,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUTX263444,27,77,69,68,85,84,88,50,54,51,52,52,52,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUUH000843,27,77,69,68,85,85,72,48,48,48,56,52,51,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUUH007913,27,77,69,68,85,85,72,48,48,55,57,49,51,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUTF387046,27,77,69,68,85,84,70,51,56,55,48,52,54,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUV8608840,27,77,69,68,85,86,56,54,48,56,56,52,48,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDULZ824102,27,77,69,68,85,76,90,56,50,52,49,48,50,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUGN710033,27,77,69,68,85,71,78,55,49,48,48,51,51,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUGN719042,27,77,69,68,85,71,78,55,49,57,48,52,50,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUTX288375,27,77,69,68,85,84,88,50,56,56,51,55,53,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDULZ872903,27,77,69,68,85,76,90,56,55,50,57,48,51,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUJ5112316,27,77,69,68,85,74,53,49,49,50,51,49,54,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUUG433714,27,77,69,68,85,85,71,52,51,51,55,49,52,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUAH211248,27,77,69,68,85,65,72,50,49,49,50,52,56,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUAH304878,27,77,69,68,85,65,72,51,48,52,56,55,56,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDULS081502,27,77,69,68,85,76,83,48,56,49,53,48,50,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDURZ203312,27,77,69,68,85,82,90,50,48,51,51,49,50,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUJ5130144,27,77,69,68,85,74,53,49,51,48,49,52,52,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUGN781232,27,77,69,68,85,71,78,55,56,49,50,51,50,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDULZ770834,27,77,69,68,85,76,90,55,55,48,56,51,52,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUGN629282 ,27,77,69,68,85,71,78,54,50,57,50,56,50,32,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUGN629357,27,77,69,68,85,71,78,54,50,57,51,53,55,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUGN593322,27,77,69,68,85,71,78,53,57,51,51,50,50,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUIE543794,27,77,69,68,85,73,69,53,52,51,55,57,52,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUGN643044,27,77,69,68,85,71,78,54,52,51,48,52,52,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUGN612767,27,77,69,68,85,71,78,54,49,50,55,54,55,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MSMU5914828,27,77,83,77,85,53,57,49,52,56,50,56,0,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUGN742242,27,77,69,68,85,71,78,55,52,50,50,52,50,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDULZ858977,27,77,69,68,85,76,90,56,53,56,57,55,55,0,0,0,0,0,0,0,0
MSC,BILL_OF_LOADING_NUMBER,MEDUJ8152053,27,77,69,68,85,74,56,49,53,50,48,53,51,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05236786,28,69,66,75,71,48,53,50,51,54,55,56,54,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0057496,28,50,48,54,73,84,89,48,48,53,55,52,57,54,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0057497,28,50,48,54,73,84,89,48,48,53,55,52,57,55,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0057012 ,28,50,48,54,73,84,89,48,48,53,55,48,49,50,32,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0057963,28,50,48,54,73,84,89,48,48,53,55,57,54,51,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0057864,28,50,48,54,73,84,89,48,48,53,55,56,54,52,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0057486,28,50,48,54,73,84,89,48,48,53,55,52,56,54,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0057257,28,50,48,54,73,84,89,48,48,53,55,50,53,55,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0056960 ,28,50,48,54,73,84,89,48,48,53,54,57,54,48,32,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0056910 ,28,50,48,54,73,84,89,48,48,53,54,57,49,48,32,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05434247,28,69,66,75,71,48,53,52,51,52,50,52,55,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05104801,28,69,66,75,71,48,53,49,48,52,56,48,49,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05434247,28,69,66,75,71,48,53,52,51,52,50,52,55,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05236786,28,69,66,75,71,48,53,50,51,54,55,56,54,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05239707,28,69,66,75,71,48,53,50,51,57,55,48,55,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05284790,28,69,66,75,71,48,53,50,56,52,55,57,48,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0055984,28,50,48,54,73,84,89,48,48,53,53,57,56,52,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG04731637,28,69,66,75,71,48,52,55,51,49,54,51,55,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05383868,28,69,66,75,71,48,53,51,56,51,56,54,56,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0056957,28,50,48,54,73,84,89,48,48,53,54,57,53,55,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0057013,28,50,48,54,73,84,89,48,48,53,55,48,49,51,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05134136,28,69,66,75,71,48,53,49,51,52,49,51,54,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0055755,28,50,48,54,73,84,89,48,48,53,53,55,53,53,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0055755,28,50,48,54,73,84,89,48,48,53,53,55,53,53,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05434247,28,69,66,75,71,48,53,52,51,52,50,52,55,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05414479,28,69,66,75,71,48,53,52,49,52,52,55,57,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05383868,28,69,66,75,71,48,53,51,56,51,56,54,56,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05553500,28,69,66,75,71,48,53,53,53,51,53,48,48,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0056680,28,50,48,54,73,84,89,48,48,53,54,54,56,48,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0056787,28,50,48,54,73,84,89,48,48,53,54,55,56,55,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG06068234,28,69,66,75,71,48,54,48,54,56,50,51,52,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0060094,28,50,48,54,73,84,89,48,48,54,48,48,57,52,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0059828,28,50,48,54,73,84,89,48,48,53,57,56,50,56,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0059433,28,50,48,54,73,84,89,48,48,53,57,52,51,51,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0059430,28,50,48,54,73,84,89,48,48,53,57,52,51,48,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0058724,28,50,48,54,73,84,89,48,48,53,56,55,50,52,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0059998,28,50,48,54,73,84,89,48,48,53,57,57,57,56,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0059428,28,50,48,54,73,84,89,48,48,53,57,52,50,56,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0058931,28,50,48,54,73,84,89,48,48,53,56,57,51,49,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0059433,28,50,48,54,73,84,89,48,48,53,57,52,51,51,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG06130788,28,69,66,75,71,48,54,49,51,48,55,56,56,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05908609,28,69,66,75,71,48,53,57,48,56,54,48,57,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05888914,28,69,66,75,71,48,53,56,56,56,57,49,52,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05762842,28,69,66,75,71,48,53,55,54,50,56,52,50,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05762796,28,69,66,75,71,48,53,55,54,50,55,57,54,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05762776,28,69,66,75,71,48,53,55,54,50,55,55,54,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0058539 ,28,50,48,54,73,84,89,48,48,53,56,53,51,57,32,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05168342,28,69,66,75,71,48,53,49,54,56,51,52,50,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0054619,28,50,48,54,73,84,89,48,48,53,52,54,49,57,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0054244,28,50,48,54,73,84,89,48,48,53,52,50,52,52,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0054453,28,50,48,54,73,84,89,48,48,53,52,52,53,51,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0054786               ,28,50,48,54,73,84,89,48,48,53,52,55,56,54,32,32,32,32,32,32,32
MSC,BOOKING_NUMBER,206ITY0055083,28,50,48,54,73,84,89,48,48,53,53,48,56,51,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0055470,28,50,48,54,73,84,89,48,48,53,53,52,55,48,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0055473,28,50,48,54,73,84,89,48,48,53,53,52,55,51,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0055476,28,50,48,54,73,84,89,48,48,53,53,52,55,54,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0055816,28,50,48,54,73,84,89,48,48,53,53,56,49,54,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0056680 ,28,50,48,54,73,84,89,48,48,53,54,54,56,48,32,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0056787 ,28,50,48,54,73,84,89,48,48,53,54,55,56,55,32,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0054619,28,50,48,54,73,84,89,48,48,53,52,54,49,57,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0054838,28,50,48,54,73,84,89,48,48,53,52,56,51,56,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0054810,28,50,48,54,73,84,89,48,48,53,52,56,49,48,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0055474,28,50,48,54,73,84,89,48,48,53,53,52,55,52,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0055478,28,50,48,54,73,84,89,48,48,53,53,52,55,56,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0055913,28,50,48,54,73,84,89,48,48,53,53,57,49,51,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0055915,28,50,48,54,73,84,89,48,48,53,53,57,49,53,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,206ITY0056402,28,50,48,54,73,84,89,48,48,53,54,52,48,50,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05239707,28,69,66,75,71,48,53,50,51,57,55,48,55,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05367282,28,69,66,75,71,48,53,51,54,55,50,56,50,0,0,0,0,0,0,0,0
MSC,BOOKING_NUMBER,EBKG05104801,28,69,66,75,71,48,53,49,48,52,56,48,49,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TEMU8700623,29,84,69,77,85,56,55,48,48,54,50,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGBU5611266,29,84,71,66,85,53,54,49,49,50,54,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAAU5860555,29,67,65,65,85,53,56,54,48,53,53,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU6994280,29,77,69,68,85,54,57,57,52,50,56,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU5253970,29,77,83,77,85,53,50,53,51,57,55,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,BMOU4248548,29,66,77,79,85,52,50,52,56,53,52,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU7167245,29,77,69,68,85,55,49,54,55,50,52,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER, MEDU9498535,29,32,77,69,68,85,57,52,57,56,53,51,53,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FCIU8815313,29,70,67,73,85,56,56,49,53,51,49,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4183978,29,77,69,68,85,52,49,56,51,57,55,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU8986420,29,77,83,77,85,56,57,56,54,52,50,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU2220537,29,70,70,65,85,50,50,50,48,53,51,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU5724957,29,77,83,77,85,53,55,50,52,57,53,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TEMU8700623,29,84,69,77,85,56,55,48,48,54,50,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU8879762,29,77,83,77,85,56,56,55,57,55,54,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSCU4387532,29,77,83,67,85,52,51,56,55,53,51,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGBU5506321,29,84,71,66,85,53,53,48,54,51,50,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,SEKU4003228,29,83,69,75,85,52,48,48,51,50,50,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TRHU8388946,29,84,82,72,85,56,51,56,56,57,52,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCLU9814161,29,84,67,76,85,57,56,49,52,49,54,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCKU4613552,29,84,67,75,85,52,54,49,51,53,53,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU5029429,29,77,83,68,85,53,48,50,57,52,50,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGBU5637152,29,84,71,66,85,53,54,51,55,49,53,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU6056805,29,77,83,77,85,54,48,53,54,56,48,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU2631121,29,70,70,65,85,50,54,51,49,49,50,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4983585,29,77,69,68,85,52,57,56,51,53,56,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU8137306,29,77,69,68,85,56,49,51,55,51,48,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CAIU7713540,29,67,65,73,85,55,55,49,51,53,52,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU9394382,29,77,69,68,85,57,51,57,52,51,56,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI587276,29,77,69,68,85,82,73,53,56,55,50,55,54,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDURI586195,29,77,69,68,85,82,73,53,56,54,49,57,53,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,CLHU8985902,29,67,76,72,85,56,57,56,53,57,48,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU9395115,29,77,69,68,85,57,51,57,53,49,49,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7554452,29,77,83,68,85,55,53,53,52,52,53,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7146954,29,77,83,68,85,55,49,52,54,57,53,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU7977259,29,77,83,68,85,55,57,55,55,50,53,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TEMU6585726,29,84,69,77,85,54,53,56,53,55,50,54,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TLLU5185069,29,84,76,76,85,53,49,56,53,48,54,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU2507960,29,70,70,65,85,50,53,48,55,57,54,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU8625270,29,77,83,77,85,56,54,50,53,50,55,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,bSIU9424141,29,98,83,73,85,57,52,50,52,49,52,49,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,FFAU1944163,29,70,70,65,85,49,57,52,52,49,54,51,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4198432,29,77,69,68,85,52,49,57,56,52,51,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU5434442,29,77,83,68,85,53,52,51,52,52,52,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4152357,29,77,83,68,85,52,49,53,50,51,53,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGHU9084864,29,84,71,72,85,57,48,56,52,56,54,52,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER, TCNU2429448,29,32,84,67,78,85,50,52,50,57,52,52,56,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER, TEMU8467743,29,32,84,69,77,85,56,52,54,55,55,52,51,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TGBU9618377,29,84,71,66,85,57,54,49,56,51,55,55,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSMU7318319,29,77,83,77,85,55,51,49,56,51,49,57,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,TCLU5282688,29,84,67,76,85,53,50,56,50,54,56,56,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSDU4514585,29,77,83,68,85,52,53,49,52,53,56,53,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU4226452,29,77,69,68,85,52,50,50,54,52,53,50,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MSCU8089670,29,77,83,67,85,56,48,56,57,54,55,48,0,0,0,0,0,0,0,0,0
MSC,CONTAINER_NUMBER,MEDU8788252,29,77,69,68,85,56,55,56,56,50,53,50,0,0,0,0,0,0,0,0,0
